Senddate,Hours,Solar energy Generation  (kWh),consumptionValue (kW),Device_1_Consumption (kW),Device_2_Consumption (kW),Device_3_Consumption (kW),Device_4_Consumption (kW),TOU_rates (INR),Predicted Solar energy Generation (kWh),Predicted TOU_rates (INR),Cummulative Energy Consumption
06-07-2024,14:05,0,0.39,0.102,0.147,0.186,0.287,19.29775281,0,19.29775281,824.69
06-07-2024,14:10,0,0.62,0.019,0.225,0.062,0.291,19.29775281,0,19.29775281,825.31
06-07-2024,14:15,0,0.42,0.037,0.18,0.069,0.264,19.29775281,0,19.29775281,825.73
06-07-2024,14:21,0,0.46,0.064,0.12,0.324,0.157,19.29775281,0,19.29775281,826.19
06-07-2024,14:27,0,0.42,0.177,0.072,0.133,0.063,19.29775281,0,19.29775281,826.61
06-07-2024,14:32,0,0.46,0.005,0.06,0.089,0.021,19.29775281,0,19.29775281,827.07
06-07-2024,14:35,0,0.42,0.042,0.043,0.156,0.086,19.29775281,0,19.29775281,827.49
06-07-2024,14:36,0,0.41,0.085,0.233,0.056,0.042,19.29775281,0,19.29775281,827.9
06-07-2024,14:37,0,0.4,0.042,0.146,0.029,0.036,19.29775281,0,19.29775281,828.3
06-07-2024,14:42,0,0.38,0.045,0.201,0.135,0.043,19.29775281,0,19.29775281,828.68
06-07-2024,14:48,0,0.4,0.057,0.084,0.02,0.246,19.29775281,0,19.29775281,829.08
06-07-2024,14:53,0,0.39,0.016,0.343,0.052,0.065,19.29775281,0,19.29775281,829.47
06-07-2024,14:58,0,0.39,0.266,0.1,0.055,0.056,19.29775281,0,19.29775281,829.86
06-07-2024,15:03,0,0.39,0.134,0.108,0.153,0.134,10,0,10,830.25
06-07-2024,15:08,0,0.39,0.096,0.137,0.076,0.018,10,0,10,830.64
06-07-2024,15:13,0,0.39,0.263,0.055,0.148,0.069,10,0,10,831.03
06-07-2024,15:19,0,0.38,0.07,0.228,0.037,0.007,10,0,10,831.41
06-07-2024,15:25,0,0.37,0.057,0.005,0.221,0.045,10,0,10,831.78
06-07-2024,15:30,0,0.37,0.024,0.149,0.014,0.051,10,0,10,832.15
06-07-2024,15:35,0,0.37,0.113,0.158,0.03,0.096,10,0,10,832.52
06-07-2024,15:40,0,0.38,0.291,0.325,0.066,0.157,10,0,10,832.9
06-07-2024,15:46,0,0.43,0.021,0.109,0.046,0.023,10,0,10,833.33
06-07-2024,15:51,0,0.42,0.143,0.125,0.085,0.229,10,0,10,833.75
06-07-2024,15:56,0,0.43,0.029,0.033,0.137,0.068,10,0,10,834.18
06-07-2024,16:02,0,0.42,0.006,0.004,0.124,0.002,10,0,10,834.6
06-07-2024,16:07,0,0.4,0.101,0.134,0.071,0.027,10,0,10,835
06-07-2024,16:12,0,0.41,0.019,0.018,0.177,0.168,10,0,10,835.41
06-07-2024,16:18,0,0.43,0.018,0.049,0.163,0.016,10,0,10,835.84
06-07-2024,16:23,0,0.46,0.088,0.137,0.216,0.117,10,0,10,836.3
06-07-2024,16:28,0,0.46,0.076,0.037,0.085,0.038,10,0,10,836.76
06-07-2024,16:34,0,0.46,0.093,0.051,0.013,0.144,10,0,10,837.22
06-07-2024,16:39,0,0.46,0.062,0.014,0.198,0.122,10,0,10,837.68
06-07-2024,16:44,0,0.4,0.104,0.17,0.325,0.297,10,0,10,838.08
06-07-2024,16:49,0,0.43,0.114,0.219,0.02,0.057,10,0,10,838.51
06-07-2024,16:54,0,0.43,0.276,0.139,0.092,0.12,10,0,10,838.94
06-07-2024,17:00,0,0.6,0.166,0.213,0.011,0.012,10,0,10,839.54
06-07-2024,17:05,0,0.4,0.066,0.061,0.004,0.022,10,0,10,839.94
06-07-2024,17:06,0,0.42,0.091,0.079,0.042,0.157,10,0,10,840.36
06-07-2024,17:09,0,0.42,0.072,0.028,0.024,0.062,10,0,10,840.78
06-07-2024,17:15,0,0.44,0.044,0.172,0.034,0.062,10,0,10,841.22
06-07-2024,17:20,0,0.44,0.103,0.39,0.189,0.041,10,0,10,841.66
06-07-2024,17:26,0,0.44,0.065,0.259,0.024,0.039,10,0,10,842.1
06-07-2024,17:31,0,0.44,0.119,0.217,0.005,0.063,10,0,10,842.54
06-07-2024,17:37,0,0.46,0.091,0.088,0.043,0.121,10,0,10,843
06-07-2024,17:41,0,0.51,0.091,0.005,0.082,0.046,10,0,10,843.51
06-07-2024,17:42,0,0.51,0.018,0.379,0.133,0.154,10,0,10,844.02
06-07-2024,17:47,0,0.49,0.172,0.064,0.086,0.075,10,0,10,844.51
06-07-2024,17:52,0,0.46,0.01,0.048,0.155,0.167,10,0,10,844.97
06-07-2024,17:57,0,0.44,0.204,0.063,0.016,0.161,10,0,10,845.41
06-07-2024,17:58,0,0.41,0.068,0.109,0.011,0.07,10,0,10,845.82
06-07-2024,18:02,0,0.41,0.252,0.137,0.054,0.042,24.41011236,0,24.41011236,846.23
06-07-2024,18:08,0,0.41,0.125,0.143,0.164,0.116,24.41011236,0,24.41011236,846.64
06-07-2024,18:13,0,0.45,0.007,0.218,0.219,0.077,24.41011236,0,24.41011236,847.09
06-07-2024,18:18,0,0.44,0.039,0.266,0.009,0.08,24.41011236,0,24.41011236,847.53
06-07-2024,18:23,0,0.45,0.006,0.077,0.009,0.104,24.41011236,0,24.41011236,847.98
06-07-2024,18:30,0,0.43,0.027,0.094,0.068,0.339,24.41011236,0,24.41011236,848.41
06-07-2024,18:35,0,0.44,0.08,0.116,0.001,0.065,24.41011236,0,24.41011236,848.85
06-07-2024,18:40,0,0.45,0.42,0.066,0.189,0.014,24.41011236,0,24.41011236,849.3
06-07-2024,18:45,0,0.5,0.011,0.379,0.12,0.139,24.41011236,0,24.41011236,849.8
06-07-2024,18:51,0,0.5,0.199,0.063,0.035,0.156,24.41011236,0,24.41011236,850.3
06-07-2024,18:56,0,0.5,0.124,0.132,0.074,0.12,24.41011236,0,24.41011236,850.8
06-07-2024,19:01,0,0.49,0.01,0.077,0.072,0.15,24.41011236,0,24.41011236,851.29
06-07-2024,19:06,0,0.49,0.235,0.006,0.017,0.006,24.41011236,0,24.41011236,851.78
06-07-2024,19:12,0,0.45,0.191,0.056,0.038,0.249,24.41011236,0,24.41011236,852.23
06-07-2024,19:16,0,0.45,0.013,0.014,0.044,0.238,24.41011236,0,24.41011236,852.68
06-07-2024,19:23,0,0.34,0.047,0.017,0.045,0.014,24.41011236,0,24.41011236,853.02
06-07-2024,19:28,0,0.34,0.024,0.031,0.142,0.09,24.41011236,0,24.41011236,853.36
06-07-2024,19:34,0,0.28,0.074,0.022,0.024,0.016,24.41011236,0,24.41011236,853.64
06-07-2024,19:39,0,0.32,0.041,0.116,0.177,0.18,24.41011236,0,24.41011236,853.96
06-07-2024,19:44,0,0.33,0.194,0.108,0.086,0.009,24.41011236,0,24.41011236,854.29
06-07-2024,19:49,0,0.32,0.237,0.091,0,0.091,24.41011236,0,24.41011236,854.61
06-07-2024,19:55,0,0.35,0.104,0.235,0.079,0.011,24.41011236,0,24.41011236,854.96
06-07-2024,20:00,0,0.35,0.021,0.197,0.114,0.01,24.41011236,0,24.41011236,855.31
06-07-2024,20:05,0,0.33,0.103,0.12,0.023,0.006,24.41011236,0,24.41011236,855.64
06-07-2024,20:10,0,0.34,0.027,0.134,0.178,0.131,24.41011236,0,24.41011236,855.98
06-07-2024,20:15,0,0.33,0.001,0.022,0.028,0.065,24.41011236,0,24.41011236,856.31
06-07-2024,20:22,0,0.33,0.073,0.163,0.054,0.173,24.41011236,0,24.41011236,856.64
06-07-2024,20:27,0,0.57,0.344,0.174,0.012,0.121,24.41011236,0,24.41011236,857.21
06-07-2024,20:32,0,0.33,0.063,0.079,0.022,0.08,24.41011236,0,24.41011236,857.54
06-07-2024,20:37,0,0.33,0.052,0.074,0.055,0.105,24.41011236,0,24.41011236,857.87
06-07-2024,20:43,0,0.57,0.212,0.141,0.005,0.2,24.41011236,0,24.41011236,858.44
06-07-2024,20:48,0,0.32,0.178,0.009,0.135,0.044,24.41011236,0,24.41011236,858.76
06-07-2024,20:53,0,0.32,0.015,0.076,0.145,0.053,24.41011236,0,24.41011236,859.08
06-07-2024,20:58,0,0.31,0.072,0.015,0.19,0.003,24.41011236,0,24.41011236,859.39
06-07-2024,21:04,0,0.31,0.061,0.011,0.046,0.026,10,0,10,859.7
06-07-2024,21:09,0,0.28,0.103,0.093,0.007,0.063,10,0,10,859.98
06-07-2024,21:14,0,0.29,0.12,0.074,0.147,0.071,10,0,10,860.27
06-07-2024,21:19,0,0.31,0.096,0.086,0.124,0.128,10,0,10,860.58
06-07-2024,21:25,0,0.33,0.008,0.02,0.017,0.018,10,0,10,860.91
06-07-2024,21:31,0,0.32,0.058,0.079,0.021,0.021,10,0,10,861.23
06-07-2024,21:36,0,0.3,0.032,0.046,0.019,0.074,10,0,10,861.53
06-07-2024,21:41,0,0.25,0.103,0.005,0.075,0.023,10,0,10,861.78
06-07-2024,21:46,0,0.29,0.058,0.034,0.013,0.069,10,0,10,862.07
06-07-2024,21:51,0,0.28,0,0.02,0.064,0.078,10,0,10,862.35
06-07-2024,21:56,0,0.27,0.059,0.059,0.14,0.039,10,0,10,862.62
06-07-2024,22:02,0,0.25,0.033,0.036,0.023,0.003,10,0,10,862.87
06-07-2024,22:07,0,0.24,0.012,0.048,0.084,0.03,10,0,10,863.11
06-07-2024,22:12,0,0.28,0.139,0.094,0.046,0.114,10,0,10,863.39
06-07-2024,22:17,0,0.28,0.075,0.025,0.075,0.019,10,0,10,863.67
06-07-2024,22:22,0,0.28,0.012,0.053,0.056,0.108,10,0,10,863.95
06-07-2024,22:29,0,0.22,0.156,0.087,0.033,0.006,10,0,10,864.17
06-07-2024,22:34,0,0.22,0.007,0.031,0.104,0.015,10,0,10,864.39
06-07-2024,22:39,0,0.25,0.113,0.001,0.152,0.071,10,0,10,864.64
06-07-2024,22:44,0,0.25,0.062,0.014,0.077,0.029,10,0,10,864.89
06-07-2024,22:49,0,0.24,0.023,0.046,0.035,0.104,10,0,10,865.13
06-07-2024,22:55,0,0.24,0.094,0.009,0.047,0.159,10,0,10,865.37
06-07-2024,23:00,0,0.24,0.057,0.044,0.033,0.069,10,0,10,865.61
06-07-2024,23:05,0,0.26,0.11,0.1,0.069,0.086,10,0,10,865.87
06-07-2024,23:10,0,0.26,0.085,0.109,0.15,0.04,10,0,10,866.13
06-07-2024,23:15,0,0.25,0.051,0.05,0.005,0.169,10,0,10,866.38
06-07-2024,23:22,0,0.25,0.011,0.177,0.105,0.044,10,0,10,866.63
06-07-2024,23:27,0,0.26,0.072,0.001,0.019,0.095,10,0,10,866.89
06-07-2024,23:32,0,0.26,0.009,0.1,0.147,0.086,10,0,10,867.15
06-07-2024,23:38,0,0.25,0.022,0.061,0.072,0.023,10,0,10,867.4
06-07-2024,23:43,0,0.26,0.245,0.105,0.137,0.051,10,0,10,867.66
06-07-2024,23:48,0,0.25,0.043,0.014,0.029,0.084,10,0,10,867.91
06-07-2024,23:53,0,0.25,0.049,0.111,0.022,0.014,10,0,10,868.16
06-07-2024,23:59,0,0.25,0.037,0.033,0.058,0.06,10,0,10,868.41
07-07-2024,00:04,0,0.25,0.146,0.03,0.124,0.021,10,0,10,868.66
07-07-2024,00:09,0,0.24,0.107,0.002,0.004,0.04,10,0,10,868.9
07-07-2024,00:14,0,0.25,0.013,0.015,0.064,0.124,10,0,10,869.15
07-07-2024,00:19,0,0.25,0.007,0.018,0.104,0.013,10,0,10,869.4
07-07-2024,00:25,0,0.25,0.099,0.049,0.037,0.001,10,0,10,869.65
07-07-2024,00:31,0,0.24,0.014,0.065,0.068,0.115,10,0,10,869.89
07-07-2024,00:36,0,0.25,0.035,0.013,0.007,0.04,10,0,10,870.14
07-07-2024,00:41,0,0.24,0.02,0.148,0.044,0.002,10,0,10,870.38
07-07-2024,00:46,0,0.22,0.036,0.081,0.034,0.035,10,0,10,870.6
07-07-2024,00:52,0,0.22,0.024,0.009,0.135,0.019,10,0,10,870.82
07-07-2024,00:57,0,0.22,0.058,0.13,0.067,0.029,10,0,10,871.04
07-07-2024,01:02,0,0.22,0.065,0.1,0.081,0.003,10,0,10,871.26
07-07-2024,01:07,0,0.22,0.06,0.098,0.117,0.079,10,0,10,871.48
07-07-2024,01:13,0,0.22,0.032,0.118,0.075,0.057,10,0,10,871.7
07-07-2024,01:19,0,0.22,0.022,0.065,0.034,0.059,10,0,10,871.92
07-07-2024,01:24,0,0.23,0.022,0.125,0.046,0.026,10,0,10,872.15
07-07-2024,01:29,0,0.21,0.017,0.013,0.055,0.017,10,0,10,872.36
07-07-2024,01:35,0,0.21,0.047,0.114,0.051,0.081,10,0,10,872.57
07-07-2024,01:40,0,0.22,0.008,0.017,0.1,0.068,10,0,10,872.79
07-07-2024,01:45,0,0.22,0.016,0.058,0.025,0.078,10,0,10,873.01
07-07-2024,01:50,0,0.23,0.091,0.006,0.078,0.059,10,0,10,873.24
07-07-2024,01:56,0,0.22,0.12,0.013,0.119,0.042,10,0,10,873.46
07-07-2024,02:01,0,0.23,0.015,0.167,0.031,0.003,10,0,10,873.69
07-07-2024,02:06,0,0.25,0.11,0.031,0.022,0.089,10,0,10,873.94
07-07-2024,02:11,0,0.25,0.004,0.039,0.128,0.033,10,0,10,874.19
07-07-2024,02:16,0,0.25,0.071,0.08,0.017,0.011,10,0,10,874.44
07-07-2024,02:22,0,0.23,0.026,0.014,0.115,0.027,10,0,10,874.67
07-07-2024,02:28,0,0.26,0.008,0.002,0.036,0.037,10,0,10,874.93
07-07-2024,02:33,0,0.24,0.052,0.085,0.066,0.027,10,0,10,875.17
07-07-2024,02:38,0,0.24,0.066,0.026,0.158,0.072,10,0,10,875.41
07-07-2024,02:44,0,0.2,0.019,0,0.045,0.085,10,0,10,875.61
07-07-2024,02:49,0,0.24,0.01,0.182,0.036,0.106,10,0,10,875.85
07-07-2024,02:54,0,0.24,0.074,0.013,0.135,0.027,10,0,10,876.09
07-07-2024,02:59,0,0.24,0.027,0.034,0.001,0.031,10,0,10,876.33
07-07-2024,03:05,0,0.23,0.005,0.079,0.031,0.101,10,0,10,876.56
07-07-2024,03:10,0,0.24,0.054,0.02,0.009,0.089,10,0,10,876.8
07-07-2024,03:15,0,0.24,0.011,0.05,0.055,0.024,10,0,10,877.04
07-07-2024,03:20,0,0.25,0.071,0.105,0.072,0.077,10,0,10,877.29
07-07-2024,03:26,0,0.24,0.027,0.034,0.107,0.028,10,0,10,877.53
07-07-2024,03:32,0,0.24,0.107,0.137,0.171,0.003,10,0,10,877.77
07-07-2024,03:37,0,0.24,0.159,0.01,0.017,0.007,10,0,10,878.01
07-07-2024,03:42,0,0.22,0.091,0.109,0.119,0.062,10,0,10,878.23
07-07-2024,03:47,0,0.22,0.017,0.111,0.081,0.006,10,0,10,878.45
07-07-2024,03:53,0,0.21,0.007,0.013,0.064,0.085,10,0,10,878.66
07-07-2024,03:53,0,0.22,0.07,0.049,0.03,0.009,10,0,10,878.88
07-07-2024,03:58,0,0.22,0.099,0.064,0.082,0.055,10,0,10,879.1
07-07-2024,04:03,0,0.22,0.053,0.036,0.018,0.059,19.29775281,0,19.29775281,879.32
07-07-2024,04:08,0,0.19,0.062,0.049,0.101,0.005,19.29775281,0,19.29775281,879.51
07-07-2024,04:14,0,0.22,0.038,0.114,0.022,0.062,19.29775281,0,19.29775281,879.73
07-07-2024,04:19,0,0.22,0.027,0.144,0.135,0.085,19.29775281,0,19.29775281,879.95
07-07-2024,04:26,0,0.22,0.037,0.178,0.104,0.005,19.29775281,0,19.29775281,880.17
07-07-2024,04:31,0,0.22,0.038,0.037,0.005,0.014,19.29775281,0,19.29775281,880.39
07-07-2024,04:36,0,0.22,0.08,0.046,0.112,0.025,19.29775281,0,19.29775281,880.61
07-07-2024,04:41,0,0.22,0.02,0.002,0.054,0.169,19.29775281,0,19.29775281,880.83
07-07-2024,04:46,0,0.22,0.164,0.089,0.018,0.052,19.29775281,0,19.29775281,881.05
07-07-2024,04:51,0,0.22,0.034,0.089,0.066,0.146,19.29775281,0,19.29775281,881.27
07-07-2024,04:57,0,0.22,0.07,0.011,0.015,0.161,19.29775281,0,19.29775281,881.49
07-07-2024,05:02,0,0.21,0.012,0.193,0.01,0.009,19.29775281,0,19.29775281,881.7
07-07-2024,05:07,0,0.22,0.009,0.023,0.001,0.051,19.29775281,0,19.29775281,881.92
07-07-2024,05:12,0,0.22,0.083,0.059,0.123,0.059,19.29775281,0,19.29775281,882.14
07-07-2024,05:17,0,0.22,0.101,0.154,0.002,0.046,19.29775281,0,19.29775281,882.36
07-07-2024,05:24,0,0.24,0.005,0.031,0.093,0.005,19.29775281,0,19.29775281,882.6
07-07-2024,05:29,0,0.24,0.024,0.083,0.039,0.094,19.29775281,0,19.29775281,882.84
07-07-2024,05:34,0,0.25,0.115,0.152,0.015,0.062,24.41011236,0,24.41011236,883.09
07-07-2024,05:39,0,0.24,0.061,0.02,0.005,0.081,24.41011236,0,24.41011236,883.33
07-07-2024,05:45,0,0.25,0.011,0.039,0.135,0.024,24.41011236,0,24.41011236,883.58
07-07-2024,05:50,0,0.24,0.016,0.029,0.046,0.019,24.41011236,0,24.41011236,883.82
07-07-2024,05:55,0,0.24,0.035,0.068,0.036,0.11,24.41011236,0,24.41011236,884.06
07-07-2024,06:00,0,0.25,0.014,0.109,0.121,0.04,24.41011236,0,24.41011236,884.31
07-07-2024,06:06,0,0.24,0.089,0.014,0.065,0.004,19.29775281,0,19.29775281,884.55
07-07-2024,06:11,0,0.24,0.097,0.094,0.021,0.098,19.29775281,0,19.29775281,884.79
07-07-2024,06:16,0,0.25,0.036,0.042,0.02,0.016,19.29775281,0,19.29775281,885.04
07-07-2024,06:21,0,0.25,0.014,0.028,0.118,0.019,19.29775281,0,19.29775281,885.29
07-07-2024,06:27,0,0.27,0.042,0.087,0.095,0.109,19.29775281,0,19.29775281,885.56
07-07-2024,06:33,0,0.26,0.003,0.101,0.005,0.061,19.29775281,0,19.29775281,885.82
07-07-2024,06:38,0,0.29,0.024,0.09,0.02,0.024,19.29775281,0,19.29775281,886.11
07-07-2024,06:43,0,0.27,0.114,0.146,0.107,0.023,19.29775281,0,19.29775281,886.38
07-07-2024,06:49,0,0.26,0.035,0.084,0.086,0.03,19.29775281,0,19.29775281,886.64
07-07-2024,06:54,0,0.27,0.029,0.015,0.031,0.181,19.29775281,0,19.29775281,886.91
07-07-2024,06:59,0,0.27,0.025,0.018,0.056,0.047,19.29775281,0,19.29775281,887.18
07-07-2024,07:04,0,0.24,0.115,0.019,0.066,0.002,19.29775281,0,19.29775281,887.42
07-07-2024,07:05,0,0.24,0.146,0.156,0.136,0.024,19.29775281,0,19.29775281,887.66
07-07-2024,07:09,0,0.26,0.009,0.023,0.096,0.116,19.29775281,0,19.29775281,887.92
07-07-2024,07:14,0,0.24,0.04,0.021,0.005,0.023,19.29775281,0,19.29775281,888.16
07-07-2024,07:19,0,0.24,0.03,0.057,0.104,0.099,19.29775281,0,19.29775281,888.4
07-07-2024,07:26,0,0,0,0,0,0,19.29775281,0,19.29775281,888.4
07-07-2024,07:29,0,0.23,0.046,0.026,0.046,0.062,19.29775281,0,19.29775281,888.63
07-07-2024,07:31,0,0.24,0.015,0.037,0.166,0.018,19.29775281,0,19.29775281,888.87
07-07-2024,07:36,0,0.23,0.009,0.005,0.025,0.131,19.29775281,0,19.29775281,889.1
07-07-2024,07:42,0,0.24,0.025,0.104,0.025,0.042,19.29775281,0,19.29775281,889.34
07-07-2024,07:47,0,0.25,0.162,0.029,0.1,0.022,19.29775281,0,19.29775281,889.59
07-07-2024,07:52,0,0.27,0.157,0.018,0.018,0.141,19.29775281,0,19.29775281,889.86
07-07-2024,07:57,0,0.24,0.006,0.063,0.014,0.034,19.29775281,0,19.29775281,890.1
07-07-2024,08:02,0,0.22,0.003,0.107,0.044,0.041,24.41011236,0,24.41011236,890.32
07-07-2024,08:08,0,0.25,0.033,0.039,0.1,0.01,24.41011236,0,24.41011236,890.57
07-07-2024,08:13,0,0.24,0.079,0.071,0.025,0.098,24.41011236,0,24.41011236,890.81
07-07-2024,08:18,0,0.28,0.004,0.161,0.081,0.014,24.41011236,0,24.41011236,891.09
07-07-2024,08:24,0,0.29,0.088,0.089,0.071,0.048,24.41011236,0,24.41011236,891.38
07-07-2024,08:30,0,0.28,0.116,0.167,0.03,0.012,24.41011236,0,24.41011236,891.66
07-07-2024,08:35,0,0.28,0.001,0.018,0.031,0.129,24.41011236,0,24.41011236,891.94
07-07-2024,08:40,0,0.28,0.075,0.094,0.038,0.103,24.41011236,0,24.41011236,892.22
07-07-2024,08:45,0,0.39,0.124,0.016,0.043,0.03,24.41011236,0,24.41011236,892.61
07-07-2024,08:50,0,0.49,0.029,0.15,0.218,0.017,24.41011236,0,24.41011236,893.1
07-07-2024,08:56,0,0.27,0.015,0.092,0.131,0.018,24.41011236,0,24.41011236,893.37
07-07-2024,09:01,0,0.29,0.058,0.004,0.118,0.018,24.41011236,0,24.41011236,893.66
07-07-2024,09:06,0,0.32,0.151,0.007,0.124,0.026,24.41011236,0,24.41011236,893.98
07-07-2024,09:11,0,0.3,0.001,0.057,0.111,0.048,24.41011236,0,24.41011236,894.28
07-07-2024,09:16,0,0.32,0.018,0.011,0.027,0.111,24.41011236,0,24.41011236,894.6
07-07-2024,09:22,0,0.57,0.095,0.372,0.082,0.08,24.41011236,0,24.41011236,895.17
07-07-2024,09:28,0,0.53,0.23,0.092,0.022,0.053,24.41011236,0,24.41011236,895.7
07-07-2024,09:32,0,0.33,0.056,0.036,0.052,0.098,24.41011236,0,24.41011236,896.03
07-07-2024,09:33,0,0.33,0.068,0.015,0.069,0.193,24.41011236,0,24.41011236,896.36
07-07-2024,09:38,0,0.31,0.064,0.069,0.099,0.062,24.41011236,0,24.41011236,896.67
07-07-2024,09:43,0,0.53,0.035,0.049,0.016,0.066,24.41011236,0,24.41011236,897.2
07-07-2024,09:48,0,0.34,0.021,0.119,0.025,0.058,24.41011236,0,24.41011236,897.54
07-07-2024,09:53,0,0.33,0.108,0.112,0.03,0.077,24.41011236,0,24.41011236,897.87
07-07-2024,09:58,0,0.35,0.192,0.007,0.008,0.041,24.41011236,0,24.41011236,898.22
07-07-2024,10:03,0,0.33,0.044,0.024,0.177,0.046,24.41011236,0,24.41011236,898.55
07-07-2024,10:09,0,0.33,0.128,0.102,0.064,0.052,24.41011236,0,24.41011236,898.88
07-07-2024,10:14,0,0.31,0.118,0.024,0.007,0.058,24.41011236,0,24.41011236,899.19
07-07-2024,10:19,0,0.27,0.053,0.065,0.107,0.109,24.41011236,0,24.41011236,899.46
07-07-2024,10:25,0,0.24,0.012,0.125,0.097,0.028,24.41011236,0,24.41011236,899.7
07-07-2024,10:30,0,0.26,0.023,0.032,0.025,0.001,24.41011236,0,24.41011236,899.96
07-07-2024,10:35,0,0.51,0.225,0.128,0.02,0.14,24.41011236,0,24.41011236,900.47
07-07-2024,10:40,0,0.33,0.033,0.053,0.2,0.095,24.41011236,0,24.41011236,900.8
07-07-2024,10:46,0,0.33,0.066,0.071,0.036,0.082,24.41011236,0,24.41011236,901.13
07-07-2024,10:51,0,0.33,0.079,0.006,0.194,0.032,24.41011236,0,24.41011236,901.46
07-07-2024,10:56,0,0.31,0.049,0.017,0.134,0.198,24.41011236,0,24.41011236,901.77
07-07-2024,11:01,0,0.31,0.122,0.057,0.034,0.026,24.41011236,0,24.41011236,902.08
07-07-2024,11:06,0,0.33,0.116,0.062,0.134,0.159,24.41011236,0,24.41011236,902.41
07-07-2024,11:11,0,0.33,0.161,0.01,0.117,0.142,24.41011236,0,24.41011236,902.74
07-07-2024,11:18,0,0.27,0.066,0.112,0.131,0.024,24.41011236,0,24.41011236,903.01
07-07-2024,11:23,0,0.27,0.013,0.054,0.021,0.14,24.41011236,0,24.41011236,903.28
07-07-2024,11:28,0,0.24,0.022,0.079,0.053,0.066,24.41011236,0,24.41011236,903.52
07-07-2024,11:34,0,0.24,0.058,0.002,0.021,0.054,24.41011236,0,24.41011236,903.76
07-07-2024,11:39,0,0.24,0.052,0.191,0.018,0.037,24.41011236,0,24.41011236,904
07-07-2024,11:44,0,0.29,0.115,0.119,0.073,0.066,24.41011236,0,24.41011236,904.29
07-07-2024,11:49,0,0.29,0.029,0.02,0.089,0.009,24.41011236,0,24.41011236,904.58
07-07-2024,11:54,0,0.29,0.01,0.143,0.104,0.134,24.41011236,0,24.41011236,904.87
07-07-2024,12:00,0,0.29,0.109,0.003,0.01,0.023,24.41011236,0,24.41011236,905.16
07-07-2024,12:05,0,0.29,0.092,0.073,0.116,0.015,24.41011236,0,24.41011236,905.45
07-07-2024,12:10,0,0.33,0.046,0.019,0.031,0.023,24.41011236,0,24.41011236,905.78
07-07-2024,12:15,0,0.35,0.012,0.085,0.013,0.104,24.41011236,0,24.41011236,906.13
07-07-2024,12:20,0,0.35,0.235,0.121,0.044,0.039,24.41011236,0,24.41011236,906.48
07-07-2024,12:27,0,0.27,0.103,0.068,0.118,0.031,24.41011236,0,24.41011236,906.75
07-07-2024,12:32,0,0.33,0.011,0.081,0.129,0.076,24.41011236,0,24.41011236,907.08
07-07-2024,12:33,0,0.31,0.066,0.067,0.112,0.04,24.41011236,0,24.41011236,907.39
07-07-2024,12:37,0,0.31,0.112,0.098,0.022,0.028,24.41011236,0,24.41011236,907.7
07-07-2024,12:42,0,0.31,0.047,0.014,0.149,0.056,24.41011236,0,24.41011236,908.01
07-07-2024,12:47,0,0.27,0.015,0.097,0.102,0.106,19.29775281,0,19.29775281,908.28
07-07-2024,12:48,0,0.27,0.004,0.155,0.079,0.068,19.29775281,0,19.29775281,908.55
07-07-2024,12:52,0,0.27,0.026,0.054,0.064,0.051,19.29775281,0,19.29775281,908.82
07-07-2024,12:57,0,0.27,0.073,0.047,0.003,0.133,19.29775281,0,19.29775281,909.09
07-07-2024,13:02,0,0.27,0.138,0.099,0.083,0.066,19.29775281,0,19.29775281,909.36
07-07-2024,13:08,0,0.28,0.092,0.003,0.08,0.077,19.29775281,0,19.29775281,909.64
07-07-2024,13:13,0,0.28,0.213,0.204,0.077,0.093,19.29775281,0,19.29775281,909.92
07-07-2024,13:19,0,0.28,0.017,0.005,0.005,0.082,19.29775281,0,19.29775281,910.2
07-07-2024,13:21,0,0.27,0.014,0.039,0.096,0.115,19.29775281,0,19.29775281,910.47
07-07-2024,13:24,0,0.27,0.187,0.031,0.056,0.229,19.29775281,0,19.29775281,910.74
07-07-2024,13:30,0,0.27,0.133,0.009,0.072,0.005,19.29775281,0,19.29775281,911.01
07-07-2024,13:35,0,0.27,0.011,0.064,0.036,0.087,19.29775281,0,19.29775281,911.28
07-07-2024,13:40,0,0.27,0.148,0.01,0.01,0.185,19.29775281,0,19.29775281,911.55
07-07-2024,13:41,0,0.27,0.095,0.004,0.066,0.063,19.29775281,0,19.29775281,911.82
07-07-2024,13:46,0,0.26,0.085,0.01,0.032,0.077,19.29775281,0,19.29775281,912.08
07-07-2024,13:51,0,0.46,0.086,0.146,0.138,0.049,19.29775281,0,19.29775281,912.54
07-07-2024,13:51,0,0.47,0.094,0.225,0.002,0.038,19.29775281,0,19.29775281,913.01
07-07-2024,13:57,0,0.29,0.014,0.16,0.029,0.047,19.29775281,0,19.29775281,913.3
07-07-2024,14:02,0,0.28,0.117,0.111,0.005,0.12,19.29775281,0,19.29775281,913.58
07-07-2024,14:07,0,0.28,0.066,0.049,0.021,0.09,19.29775281,0,19.29775281,913.86
07-07-2024,14:12,0,0.28,0.05,0.116,0.082,0.026,19.29775281,0,19.29775281,914.14
07-07-2024,14:17,0,0.28,0.056,0.038,0.075,0.035,19.29775281,0,19.29775281,914.42
07-07-2024,14:23,0,0.28,0.135,0.059,0.068,0.037,19.29775281,0,19.29775281,914.7
